[20] train loss: 0.5492189675569534, lr: 9.994393622037023e-05
[11680] train loss: -0.08680656924843788, metric: 10.72006356716156, lr: 0.00023422270896844566
[11700] train loss: -0.26046687364578247, metric: 11.683072090148926, lr: 0.00020802643848583102
[11720] train loss: -0.20489150285720825, metric: 9.403854727745056, lr: 0.00018299407383892685
[11740] train loss: -0.28457508981227875, metric: 9.130507946014404, lr: 0.00015922538295853883
[11760] train loss: -0.27371780574321747, metric: 10.366013765335083, lr: 0.00013681512791663408
[11780] train loss: 2.2732071802020073, metric: 18.29435920715332, lr: 0.00011585262109292671
[11800] train loss: 1.7256350368261337, metric: 17.94612979888916, lr: 9.999999747378752e-05
[11820] train loss: 2.432622890919447, metric: 18.962934970855713, lr: 9.999999747378752e-05
[11840] train loss: 0.04525834694504738, metric: 15.282910823822021, lr: 9.999999747378752e-05
[11860] train loss: 0.13284491375088692, metric: 11.852508306503296, lr: 9.999999747378752e-05
[11880] train loss: 0.5034970417618752, metric: 12.043327808380127, lr: 9.999999747378752e-05
[11900] train loss: 0.413920134305954, metric: 11.557994365692139, lr: 9.999999747378752e-05
[11920] train loss: 0.30560270324349403, metric: 12.918883562088013, lr: 9.999999747378752e-05
[11940] train loss: 2.1309128254652023, metric: 13.346297264099121, lr: 9.999999747378752e-05
[11960] train loss: 0.15242581814527512, metric: 15.54110336303711, lr: 9.999999747378752e-05
[11980] train loss: 0.3410278744995594, metric: 13.930898427963257, lr: 9.999999747378752e-05
[12000] train loss: 1.4326603934168816, metric: 12.638074159622192, lr: 9.999999747378752e-05
[12020] train loss: 0.3313537500798702, metric: 11.194114923477173, lr: 0.0009994393913075328
[12040] train loss: 0.41182510927319527, metric: 11.490016341209412, lr: 0.0009969500824809074
[12060] train loss: -0.13534165546298027, metric: 10.391492366790771, lr: 0.000992479850538075
[12080] train loss: -0.2011660858988762, metric: 8.611518621444702, lr: 0.000986046390607953
[12100] train loss: -0.18923377618193626, metric: 9.305842638015747, lr: 0.0009776754304766655
[12120] train loss: -0.1523309126496315, metric: 8.087677359580994, lr: 0.0009674003813415766
[12140] train loss: -0.19859880954027176, metric: 9.394294500350952, lr: 0.0009552621049806476
[12160] train loss: -0.04263508692383766, metric: 8.320501446723938, lr: 0.0009413089719600976
[12180] train loss: -0.017310291528701782, metric: 9.284217953681946, lr: 0.0009255966870114207
[12200] train loss: 0.08843830227851868, metric: 10.042480707168579, lr: 0.00090818788157776
[12220] train loss: -0.09877645969390869, metric: 9.467222094535828, lr: 0.0008891518809832633
[12240] train loss: 2.448909640312195, metric: 12.701832294464111, lr: 0.0008685645880177617
[12260] train loss: 0.7766604237258434, metric: 11.444754600524902, lr: 0.0008465081336908042
[12280] train loss: 0.12693781405687332, metric: 11.997209429740906, lr: 0.0008230703533627093
[12300] train loss: 3.0710083693265915, metric: 14.549570322036743, lr: 0.0007983447285369039
[12320] train loss: 0.1404663883149624, metric: 11.458648204803467, lr: 0.0007724298629909754
[12340] train loss: -0.11041832342743874, metric: 11.795646667480469, lr: 0.0007454289589077234
[12360] train loss: -0.20165403559803963, metric: 9.984044909477234, lr: 0.0007174497004598379
[12380] train loss: -0.2874538004398346, metric: 10.505948066711426, lr: 0.00068860367173329
[12400] train loss: -0.27554405853152275, metric: 10.011566400527954, lr: 0.0006590057746507227
[12420] train loss: -0.29023103415966034, metric: 10.779555320739746, lr: 0.0006287740543484688
[12440] train loss: -0.3082025721669197, metric: 11.975250959396362, lr: 0.000598029000684619
[12460] train loss: -0.28168120607733727, metric: 10.891635179519653, lr: 0.0005668931407853961
[12480] train loss: 0.3439011871814728, metric: 12.286808252334595, lr: 0.0005354906315915287
[12500] train loss: -0.2911023832857609, metric: 11.183438658714294, lr: 0.0005039466777816415
[12520] train loss: -0.30219104140996933, metric: 11.623796820640564, lr: 0.0004723869787994772
[12540] train loss: -0.22220207005739212, metric: 12.10603928565979, lr: 0.0004409373505041003
[12560] train loss: -0.2652508281171322, metric: 12.107890605926514, lr: 0.0004097231721971184
[12580] train loss: -0.14022313803434372, metric: 11.700680255889893, lr: 0.000378868862753734
[12600] train loss: -0.1825040616095066, metric: 10.718861103057861, lr: 0.00034849741496145725
[12620] train loss: -0.2940484322607517, metric: 11.240628719329834, lr: 0.0003187299007549882
[12640] train loss: -0.30281608924269676, metric: 11.767404079437256, lr: 0.0002896849764510989
[12660] train loss: -0.32456666231155396, metric: 11.138344287872314, lr: 0.0002614784170873463
[12680] train loss: -0.3179497867822647, metric: 12.362503051757812, lr: 0.00023422270896844566
[12700] train loss: -0.3190690353512764, metric: 11.423163414001465, lr: 0.00020802643848583102
[12720] train loss: -0.33479252457618713, metric: 11.311619281768799, lr: 0.00018299407383892685
[12740] train loss: -0.31001587212085724, metric: 11.104453086853027, lr: 0.00015922538295853883
[12760] train loss: -0.27961550280451775, metric: 11.289678812026978, lr: 0.00013681512791663408
[12780] train loss: -0.09331761300563812, metric: 10.684781789779663, lr: 0.00011585262109292671
[12800] train loss: -0.23054832592606544, metric: 11.0840585231781, lr: 9.999999747378752e-05
[12820] train loss: 6.504049450159073, metric: 18.30718159675598, lr: 9.999999747378752e-05
[12840] train loss: 4.9984188340604305, metric: 18.814309120178223, lr: 9.999999747378752e-05
[12860] train loss: 1.5021269395947456, metric: 14.618340969085693, lr: 9.999999747378752e-05
[12880] train loss: 2.13858437910676, metric: 17.22494888305664, lr: 9.999999747378752e-05
[12900] train loss: 0.7366094142198563, metric: 10.947375535964966, lr: 9.999999747378752e-05
[12920] train loss: 1.069960929453373, metric: 12.639957070350647, lr: 9.999999747378752e-05
[12940] train loss: 1.8639288768172264, metric: 12.447818279266357, lr: 9.999999747378752e-05
[12960] train loss: 3.445568833500147, metric: 16.474294424057007, lr: 9.999999747378752e-05
[12980] train loss: 2.6799698024988174, metric: 14.155681848526001, lr: 9.999999747378752e-05
[13000] train loss: 2.2835908867418766, metric: 15.546754837036133, lr: 9.999999747378752e-05
[13020] train loss: 0.471069160848856, metric: 16.732330322265625, lr: 0.0009994393913075328
[13040] train loss: 6.070830650627613, metric: 17.64418339729309, lr: 0.0009969500824809074
[13060] train loss: 1.3227810487151146, metric: 16.522274255752563, lr: 0.000992479850538075
[13080] train loss: 2.3696217127144337, metric: 19.290610551834106, lr: 0.000986046390607953
[13100] train loss: 3.428709838539362, metric: 20.910717487335205, lr: 0.0009776754304766655
[13120] train loss: 2.3944226875901222, metric: 29.589436531066895, lr: 0.0009674003813415766
[13140] train loss: 2.6591934487223625, metric: 18.473374724388123, lr: 0.0009552621049806476
[13160] train loss: 0.5027121268212795, metric: 18.030867338180542, lr: 0.0009413089719600976
[13180] train loss: 1.566536519676447, metric: 14.226496458053589, lr: 0.0009255966870114207
[13200] train loss: 2.863030195236206, metric: 18.241055965423584, lr: 0.00090818788157776
[13220] train loss: 5.722331494092941, metric: 23.657795429229736, lr: 0.0008891518809832633
[13240] train loss: 4.128923997282982, metric: 19.46662187576294, lr: 0.0008685645880177617
[13260] train loss: 4.0567638128995895, metric: 22.58366060256958, lr: 0.0008465081336908042
[13280] train loss: 0.7754634693264961, metric: 18.264418125152588, lr: 0.0008230703533627093
[13300] train loss: 1.4216091632843018, metric: 18.616631031036377, lr: 0.0007983447285369039
[13320] train loss: 0.4301403984427452, metric: 19.372921466827393, lr: 0.0007724298629909754
[13340] train loss: -0.03324349597096443, metric: 14.089323282241821, lr: 0.0007454289589077234
[13360] train loss: -0.23233222216367722, metric: 11.363842487335205, lr: 0.0007174497004598379
[13380] train loss: -0.25833675637841225, metric: 11.365710735321045, lr: 0.00068860367173329
[13400] train loss: -0.2701396606862545, metric: 10.379930853843689, lr: 0.0006590057746507227
[13420] train loss: -0.28556525334715843, metric: 9.517662763595581, lr: 0.0006287740543484688
[13440] train loss: -0.20815232396125793, metric: 8.73110055923462, lr: 0.000598029000684619
[13460] train loss: 0.07016736268997192, metric: 10.789082884788513, lr: 0.0005668931407853961
[13480] train loss: -0.2596323899924755, metric: 8.17443585395813, lr: 0.0005354906315915287
[13500] train loss: -0.28102951496839523, metric: 8.446277499198914, lr: 0.0005039466777816415
[13520] train loss: 0.8019597306847572, metric: 8.949380159378052, lr: 0.0004723869787994772
[13540] train loss: 0.2786600738763809, metric: 13.120782852172852, lr: 0.0004409373505041003
[13560] train loss: 1.088676005601883, metric: 10.378885269165039, lr: 0.0004097231721971184
[13580] train loss: 0.4103425554931164, metric: 13.057573914527893, lr: 0.000378868862753734
[13600] train loss: -0.06868405640125275, metric: 11.87564468383789, lr: 0.00034849741496145725
[13620] train loss: -0.07190918177366257, metric: 11.281326055526733, lr: 0.0003187299007549882
[13640] train loss: -0.0814669132232666, metric: 9.90648865699768, lr: 0.0002896849764510989
[13660] train loss: -0.16679628938436508, metric: 8.484883427619934, lr: 0.0002614784170873463
[13680] train loss: -0.26246224343776703, metric: 8.062345504760742, lr: 0.00023422270896844566
[13700] train loss: -0.2263379730284214, metric: 10.169947862625122, lr: 0.00020802643848583102
[13720] train loss: -0.2043606862425804, metric: 9.824964761734009, lr: 0.00018299407383892685
[13740] train loss: -0.17641118541359901, metric: 9.814698100090027, lr: 0.00015922538295853883
[13760] train loss: -0.1284353993833065, metric: 10.95261263847351, lr: 0.00013681512791663408
[13780] train loss: -0.06500748172402382, metric: 8.506407856941223, lr: 0.00011585262109292671
[13800] train loss: -0.03053710237145424, metric: 8.47643780708313, lr: 9.999999747378752e-05
[13820] train loss: -0.03197305276989937, metric: 9.672315239906311, lr: 9.999999747378752e-05
[13840] train loss: 3.2716417126357555, metric: 20.29508352279663, lr: 9.999999747378752e-05
[13860] train loss: 2.0549068115651608, metric: 17.03832721710205, lr: 9.999999747378752e-05
[13880] train loss: 2.2988401763141155, metric: 15.751097917556763, lr: 9.999999747378752e-05
[13900] train loss: 1.622455894947052, metric: 18.555325031280518, lr: 9.999999747378752e-05
[13920] train loss: 1.2024861574172974, metric: 20.088138580322266, lr: 9.999999747378752e-05
[13940] train loss: 0.9713436253368855, metric: 18.990053176879883, lr: 9.999999747378752e-05
[13960] train loss: 1.2354646064341068, metric: 18.657220125198364, lr: 9.999999747378752e-05
[13980] train loss: 2.2635899484157562, metric: 16.436854362487793, lr: 9.999999747378752e-05
[14000] train loss: 16.935495287179947, metric: 23.717890739440918, lr: 9.999999747378752e-05
[14020] train loss: 9.700377434492111, metric: 23.972121477127075, lr: 0.0009994393913075328
[14040] train loss: 1.7769853472709656, metric: 19.578797340393066, lr: 0.0009969500824809074
[14060] train loss: 1.2493801265954971, metric: 25.84719753265381, lr: 0.000992479850538075
[14080] train loss: 0.41113343089818954, metric: 17.74403476715088, lr: 0.000986046390607953
[14100] train loss: 0.7710759341716766, metric: 12.825792789459229, lr: 0.0009776754304766655
[14120] train loss: 3.562291242182255, metric: 15.376090049743652, lr: 0.0009674003813415766
[14140] train loss: 0.5795959196984768, metric: 15.695919036865234, lr: 0.0009552621049806476
[14160] train loss: 1.3876445926725864, metric: 13.304449915885925, lr: 0.0009413089719600976
[14180] train loss: 1.2683216519653797, metric: 15.019865036010742, lr: 0.0009255966870114207
[14200] train loss: 0.2116760089993477, metric: 13.871252298355103, lr: 0.00090818788157776
[14220] train loss: 0.27896367758512497, metric: 11.467341661453247, lr: 0.0008891518809832633
[14240] train loss: 0.9939462654292583, metric: 13.170975923538208, lr: 0.0008685645880177617
[14260] train loss: 0.4543355517089367, metric: 13.287570476531982, lr: 0.0008465081336908042
[14280] train loss: 0.04214736074209213, metric: 10.276502966880798, lr: 0.0008230703533627093
[14300] train loss: 0.07521821558475494, metric: 13.432762503623962, lr: 0.0007983447285369039
[14320] train loss: -0.1351458728313446, metric: 9.54130220413208, lr: 0.0007724298629909754
[14340] train loss: 6.098738227039576, metric: 18.22224998474121, lr: 0.0007454289589077234
[14360] train loss: 2.468070160597563, metric: 17.046332597732544, lr: 0.0007174497004598379
[14380] train loss: 2.176103960722685, metric: 19.246572256088257, lr: 0.00068860367173329
[14400] train loss: 1.6007006578147411, metric: 16.717276573181152, lr: 0.0006590057746507227
[14420] train loss: 3.188540391623974, metric: 16.20626449584961, lr: 0.0006287740543484688
[14440] train loss: 0.5452123582363129, metric: 13.921156883239746, lr: 0.000598029000684619
[14460] train loss: -0.003669366240501404, metric: 9.706210613250732, lr: 0.0005668931407853961
[14480] train loss: -0.08156359195709229, metric: 10.17973792552948, lr: 0.0005354906315915287
[14500] train loss: -0.2050546482205391, metric: 10.079305648803711, lr: 0.0005039466777816415
[14520] train loss: -0.16616461426019669, metric: 9.835713624954224, lr: 0.0004723869787994772
[14540] train loss: -0.15905657038092613, metric: 9.79354190826416, lr: 0.0004409373505041003
[14560] train loss: -0.12623018771409988, metric: 9.12266206741333, lr: 0.0004097231721971184
[14580] train loss: -0.08591188117861748, metric: 9.253076553344727, lr: 0.000378868862753734
[14600] train loss: -0.0021480731666088104, metric: 9.751381278038025, lr: 0.00034849741496145725
[14620] train loss: -0.012140635401010513, metric: 11.287134289741516, lr: 0.0003187299007549882
[14640] train loss: 0.020405899733304977, metric: 11.867371320724487, lr: 0.0002896849764510989
[14660] train loss: 0.12149187549948692, metric: 11.766071081161499, lr: 0.0002614784170873463
[14680] train loss: 0.19424264505505562, metric: 13.740662097930908, lr: 0.00023422270896844566
[14700] train loss: 1.1178458705544472, metric: 13.611676692962646, lr: 0.00020802643848583102
[14720] train loss: 6.123433593660593, metric: 19.086559295654297, lr: 0.00018299407383892685
[14740] train loss: 2.6622232869267464, metric: 17.84704065322876, lr: 0.00015922538295853883
[14760] train loss: 1.6715086549520493, metric: 16.58708906173706, lr: 0.00013681512791663408
[14780] train loss: 2.5018547773361206, metric: 19.57287621498108, lr: 0.00011585262109292671
[14800] train loss: 1.7434707581996918, metric: 21.88665270805359, lr: 9.999999747378752e-05
[14820] train loss: 0.27956923097372055, metric: 15.765235185623169, lr: 9.999999747378752e-05
[14840] train loss: 0.8122438751161098, metric: 12.18194580078125, lr: 9.999999747378752e-05
[14860] train loss: 2.4307794123888016, metric: 21.477006912231445, lr: 9.999999747378752e-05
[14880] train loss: 1.546458661556244, metric: 19.06247568130493, lr: 9.999999747378752e-05
[14900] train loss: 1.61171555519104, metric: 21.69970941543579, lr: 9.999999747378752e-05
[14920] train loss: 1.9048549979925156, metric: 19.59800100326538, lr: 9.999999747378752e-05
[14940] train loss: 1.0798733122646809, metric: 14.894125699996948, lr: 9.999999747378752e-05
